time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
92,0.2579261,0.21112323,0.25459594,0.10747851,0.38231108,0.15354258,0.10198259,0.06760149,0.92765766,0.1879355,0.011488359,0.26332128,0.35264772,0.46124703,0.099849924
93,0.012288257,0.008816212,0.019604875,0.0033947544,0.08906544,0.27201122,0.054175396,0.45367903,0.00237308,0.07278611,0.061179046,0.0757149,0.071075454,0.14468004,0.10255361
94,0.0044325073,0.0063960655,0.06018712,0.06616787,0.04328504,0.0068583456,0.26182795,0.056866106,0.0053498745,0.0021226648,0.04723887,0.029239614,0.0057010506,0.15919855,0.025528938
95,0.20602249,0.18690477,0.06919405,0.10404985,0.5930559,0.09670753,0.041595694,0.13081113,0.13255844,0.20414154,0.12617506,0.028052934,0.41174242,0.23543343,0.04532725
96,0.32041013,0.24357723,0.592244,0.9042998,1.0793264,0.7871636,0.283579,1.2067683,0.08740763,0.38573757,0.21443619,0.87272906,1.0084388,0.40826342,0.9307708
97,2.3746762,0.7155075,2.3821414,1.9462695,1.5977701,1.6923754,1.2009372,0.9812714,0.9086196,1.2535973,2.808285,0.62242407,1.3216252,1.175565,2.5196264
98,2.4202657,2.3118384,2.5519137,3.5740113,5.791802,2.1706328,2.1776254,2.3840806,3.456658,5.045491,1.7227857,2.625406,2.2669563,0.6578744,1.9597007
99,6.6189656,7.181819,4.9916987,5.4794126,7.041539,6.558039,6.793992,8.266887,4.7830315,6.1443553,5.872221,6.699834,8.0947485,6.4246097,6.496824
100,9.421142,9.98405,11.095186,10.746715,9.86242,9.282443,9.1176195,10.852297,8.226611,9.754182,8.483158,8.876667,8.771224,8.506576,10.828451
101,8.381458,8.501598,8.511329,9.134381,7.7752557,7.9156847,8.566254,8.111812,8.680712,8.58556,8.174654,8.376169,8.456188,7.9213796,8.340312
102,4.7091837,4.435342,5.097479,4.801734,5.892584,4.847096,3.5324397,3.6240957,4.111629,4.037845,4.9796143,5.089102,5.062235,3.94868,4.2410946
103,0.13891941,0.10745295,0.5993397,1.9078006,0.16859546,0.22199371,1.2851369,0.43260702,0.34479788,1.5528239,0.4246494,0.19552587,1.1093031,0.47385722,0.11250639
104,0.25882828,1.0789535,0.052460678,0.10528089,0.012418374,0.057040986,2.2503755,1.0545259,0.36560333,0.42087474,0.17212334,0.42559844,1.6097043,0.19762701,0.27688175
105,0.4337551,0.24814175,0.079369836,0.048818745,0.03258028,0.09127985,0.5107124,0.13349007,0.09182192,0.013406719,0.08896835,0.29073244,0.37085035,0.00727427,0.03645652
106,0.27398556,0.02385031,0.17694701,0.30892402,0.014917467,0.24901107,0.050782852,0.2878208,0.052209012,0.41123807,0.108744144,0.13544095,0.08532656,0.05411996,0.04409116
107,0.4211108,0.08460198,0.00914368,0.28828758,0.12990966,0.08056152,0.8882835,0.32834876,0.31294852,0.37943026,0.06781303,0.033811294,0.033769462,0.047750656,0.09398707
108,0.38082746,0.37599736,0.8631081,0.32010835,1.1963061,0.36243802,0.30889115,1.0209421,1.2874833,0.76582265,0.12715338,0.4911915,0.3194806,0.26365134,0.8198093
